movieId,title,genres,clean_title,genres_features,avg_rating,rating_count
304,Roommates (1995),Comedy|Drama,Roommates,Comedy Drama,3.6666666666666665,3.0
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,Ready to Wear (Pret-A-Porter),Comedy,2.8333333333333335,9.0
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,Three Colors: Red (Trois couleurs: Rouge),Drama,4.21875,16.0
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,Three Colors: Blue (Trois couleurs: Bleu),Drama,3.8958333333333335,24.0
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,Three Colors: White (Trzy kolory: Bialy),Comedy Drama,4.025,20.0
310,Rent-a-Kid (1995),Comedy,Rent-a-Kid,Comedy,3.0,1.0
311,Relative Fear (1994),Horror|Thriller,Relative Fear,Horror Thriller,3.0,1.0
312,Stuart Saves His Family (1995),Comedy,Stuart Saves His Family,Comedy,1.4444444444444444,9.0
313,"Swan Princess, The (1994)",Animation|Children,"Swan Princess, The",Animation Children,3.3333333333333335,3.0
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,"Secret of Roan Inish, The",Children Drama Fantasy Mystery,3.75,16.0
315,"Specialist, The (1994)",Action|Drama|Thriller,"Specialist, The",Action Drama Thriller,3.0789473684210527,38.0
316,Stargate (1994),Action|Adventure|Sci-Fi,Stargate,Action Adventure Sci-Fi,3.375,140.0
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,"Santa Clause, The",Comedy Drama Fantasy,3.2037037037037037,81.0
318,"Shawshank Redemption, The (1994)",Crime|Drama,"Shawshank Redemption, The",Crime Drama,4.429022082018927,317.0
319,Shallow Grave (1994),Comedy|Drama|Thriller,Shallow Grave,Comedy Drama Thriller,3.6,20.0
320,Suture (1993),Film-Noir|Thriller,Suture,Film-Noir Thriller,3.0,1.0
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,Strawberry and Chocolate (Fresa y chocolate),Drama,4.0,2.0
322,Swimming with Sharks (1995),Comedy|Drama,Swimming with Sharks,Comedy Drama,3.55,10.0
324,"Sum of Us, The (1994)",Comedy|Drama,"Sum of Us, The",Comedy Drama,4.0,1.0
325,National Lampoon's Senior Trip (1995),Comedy,National Lampoon's Senior Trip,Comedy,2.5,7.0
326,To Live (Huozhe) (1994),Drama,To Live (Huozhe),Drama,4.0,3.0
327,Tank Girl (1995),Action|Comedy|Sci-Fi,Tank Girl,Action Comedy Sci-Fi,2.823529411764706,34.0
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,Tales from the Crypt Presents: Demon Knight,Horror Thriller,3.15,10.0
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,Star Trek: Generations,Adventure Drama Sci-Fi,3.3935185185185186,108.0
330,Tales from the Hood (1995),Action|Crime|Horror,Tales from the Hood,Action Crime Horror,3.0,6.0
331,Tom & Viv (1994),Drama,Tom & Viv,Drama,3.0,2.0
332,Village of the Damned (1995),Horror|Sci-Fi,Village of the Damned,Horror Sci-Fi,2.8333333333333335,12.0
333,Tommy Boy (1995),Comedy,Tommy Boy,Comedy,3.78,50.0
334,Vanya on 42nd Street (1994),Drama,Vanya on 42nd Street,Drama,4.2,5.0
335,Underneath (1995),Mystery|Thriller,Underneath,Mystery Thriller,3.5,2.0
336,"Walking Dead, The (1995)",Drama|War,"Walking Dead, The",Drama War,3.0,1.0
337,What's Eating Gilbert Grape (1993),Drama,What's Eating Gilbert Grape,Drama,3.7662337662337664,77.0
338,Virtuosity (1995),Action|Sci-Fi|Thriller,Virtuosity,Action Sci-Fi Thriller,2.8421052631578947,19.0
339,While You Were Sleeping (1995),Comedy|Romance,While You Were Sleeping,Comedy Romance,3.4693877551020407,98.0
340,"War, The (1994)",Adventure|Drama|War,"War, The",Adventure Drama War,3.4,5.0
341,Double Happiness (1994),Drama,Double Happiness,Drama,4.0,2.0
342,Muriel's Wedding (1994),Comedy,Muriel's Wedding,Comedy,3.272727272727273,33.0
343,"Baby-Sitters Club, The (1995)",Children,"Baby-Sitters Club, The",Children,2.9,5.0
344,Ace Ventura: Pet Detective (1994),Comedy,Ace Ventura: Pet Detective,Comedy,3.040372670807453,161.0
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,"Adventures of Priscilla, Queen of the Desert, The",Comedy Drama,3.5972222222222223,36.0
346,Backbeat (1993),Drama|Musical,Backbeat,Drama Musical,3.5,6.0
347,Bitter Moon (1992),Drama|Film-Noir|Romance,Bitter Moon,Drama Film-Noir Romance,3.5,6.0
348,Bullets Over Broadway (1994),Comedy,Bullets Over Broadway,Comedy,3.5833333333333335,30.0
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Clear and Present Danger,Action Crime Drama Thriller,3.6045454545454545,110.0
350,"Client, The (1994)",Drama|Mystery|Thriller,"Client, The",Drama Mystery Thriller,3.3859649122807016,57.0
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,"Corrina, Corrina",Comedy Drama Romance,3.176470588235294,17.0
352,Crooklyn (1994),Comedy|Drama,Crooklyn,Comedy Drama,2.5,2.0
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,"Crow, The",Action Crime Fantasy Thriller,3.609375,64.0
354,Cobb (1994),Drama,Cobb,Drama,3.3333333333333335,6.0
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,"Flintstones, The",Children Comedy Fantasy,2.357142857142857,42.0
356,Forrest Gump (1994),Comedy|Drama|Romance|War,Forrest Gump,Comedy Drama Romance War,4.164133738601824,329.0
357,Four Weddings and a Funeral (1994),Comedy|Romance,Four Weddings and a Funeral,Comedy Romance,3.5194174757281553,103.0
358,Higher Learning (1995),Drama,Higher Learning,Drama,2.6666666666666665,9.0
359,I Like It Like That (1994),Comedy|Drama|Romance,I Like It Like That,Comedy Drama Romance,3.0,1.0
360,I Love Trouble (1994),Action|Comedy,I Love Trouble,Action Comedy,2.6875,8.0
361,It Could Happen to You (1994),Comedy|Drama|Romance,It Could Happen to You,Comedy Drama Romance,3.0588235294117645,17.0
362,"Jungle Book, The (1994)",Adventure|Children|Romance,"Jungle Book, The",Adventure Children Romance,3.5294117647058822,34.0
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Documentary,4.0,2.0
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"Lion King, The",Adventure Animation Children Drama Musical IMAX,3.941860465116279,172.0
365,Little Buddha (1993),Drama,Little Buddha,Drama,3.25,4.0
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Drama Horror Mystery Thriller,2.9166666666666665,12.0
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"Mask, The",Action Comedy Crime Fantasy,3.1847133757961785,157.0
368,Maverick (1994),Adventure|Comedy|Western,Maverick,Adventure Comedy Western,3.5,74.0
369,Mrs. Parker and the Vicious Circle (1994),Drama,Mrs. Parker and the Vicious Circle,Drama,4.0,2.0
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,Naked Gun 33 1/3: The Final Insult,Action Comedy,3.060344827586207,58.0
371,"Paper, The (1994)",Comedy|Drama,"Paper, The",Comedy Drama,3.3095238095238093,21.0
372,Reality Bites (1994),Comedy|Drama|Romance,Reality Bites,Comedy Drama Romance,2.761904761904762,21.0
373,Red Rock West (1992),Thriller,Red Rock West,Thriller,3.6363636363636362,11.0
374,Richie Rich (1994),Children|Comedy,Richie Rich,Children Comedy,2.2,25.0
376,"River Wild, The (1994)",Action|Thriller,"River Wild, The",Action Thriller,3.25,40.0
377,Speed (1994),Action|Romance|Thriller,Speed,Action Romance Thriller,3.5292397660818713,171.0
378,Speechless (1994),Comedy|Romance,Speechless,Comedy Romance,2.7857142857142856,7.0
379,Timecop (1994),Action|Sci-Fi|Thriller,Timecop,Action Sci-Fi Thriller,2.5,21.0
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,True Lies,Action Adventure Comedy Romance Thriller,3.497191011235955,178.0
381,When a Man Loves a Woman (1994),Drama|Romance,When a Man Loves a Woman,Drama Romance,3.8181818181818183,11.0
382,Wolf (1994),Drama|Horror|Romance|Thriller,Wolf,Drama Horror Romance Thriller,3.15625,16.0
383,Wyatt Earp (1994),Western,Wyatt Earp,Western,3.0952380952380953,21.0
384,Bad Company (1995),Action|Crime|Drama,Bad Company,Action Crime Drama,3.25,2.0
385,"Man of No Importance, A (1994)",Drama,"Man of No Importance, A",Drama,4.0,1.0
386,S.F.W. (1994),Drama,S.F.W.,Drama,3.0,1.0
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,"Low Down Dirty Shame, A",Action Comedy,2.375,4.0
388,Boys Life (1995),Drama,Boys Life,Drama,3.0,2.0
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,"Colonel Chabert, Le",Drama Romance War,4.5,2.0
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,Faster Pussycat! Kill! Kill!,Action Crime Drama,3.7,5.0
391,Jason's Lyric (1994),Crime|Drama,Jason's Lyric,Crime Drama,4.5,1.0
393,Street Fighter (1994),Action|Adventure|Fantasy,Street Fighter,Action Adventure Fantasy,2.5,10.0
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Action Fantasy,2.4166666666666665,12.0
406,Federal Hill (1994),Drama,Federal Hill,Drama,3.0,1.0
407,In the Mouth of Madness (1995),Horror|Thriller,In the Mouth of Madness,Horror Thriller,3.4375,8.0
408,8 Seconds (1994),Drama,8 Seconds,Drama,3.0,2.0
409,Above the Rim (1994),Crime|Drama,Above the Rim,Crime Drama,2.0,1.0
410,Addams Family Values (1993),Children|Comedy|Fantasy,Addams Family Values,Children Comedy Fantasy,3.1011904761904763,84.0
412,"Age of Innocence, The (1993)",Drama,"Age of Innocence, The",Drama,3.5,15.0
413,Airheads (1994),Comedy,Airheads,Comedy,2.7884615384615383,26.0
414,"Air Up There, The (1994)",Comedy,"Air Up There, The",Comedy,2.3333333333333335,6.0
415,Another Stakeout (1993),Comedy|Thriller,Another Stakeout,Comedy Thriller,2.53125,16.0
416,Bad Girls (1994),Western,Bad Girls,Western,2.5,8.0
417,Barcelona (1994),Comedy|Romance,Barcelona,Comedy Romance,3.6923076923076925,13.0
418,Being Human (1993),Drama,Being Human,Drama,3.0,2.0
419,"Beverly Hillbillies, The (1993)",Comedy,"Beverly Hillbillies, The",Comedy,2.675,20.0
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,Beverly Hills Cop III,Action Comedy Crime Thriller,2.7203389830508473,59.0
421,Black Beauty (1994),Adventure|Children|Drama,Black Beauty,Adventure Children Drama,3.2083333333333335,12.0
422,Blink (1994),Thriller,Blink,Thriller,3.2,5.0
423,Blown Away (1994),Action|Thriller,Blown Away,Action Thriller,2.85,10.0
424,Blue Chips (1994),Drama,Blue Chips,Drama,1.8333333333333333,3.0
425,Blue Sky (1994),Drama|Romance,Blue Sky,Drama Romance,3.75,2.0
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Body Snatchers,Horror Sci-Fi Thriller,3.142857142857143,7.0
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,Boxing Helena,Drama Mystery Romance Thriller,2.5416666666666665,12.0
428,"Bronx Tale, A (1993)",Drama,"Bronx Tale, A",Drama,3.7222222222222223,18.0
429,Cabin Boy (1994),Comedy,Cabin Boy,Comedy,2.0,6.0
430,Calendar Girl (1993),Comedy|Drama,Calendar Girl,Comedy Drama,3.75,2.0
431,Carlito's Way (1993),Crime|Drama,Carlito's Way,Crime Drama,3.738095238095238,42.0
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,City Slickers II: The Legend of Curly's Gold,Adventure Comedy Western,2.6454545454545455,55.0
433,Clean Slate (1994),Comedy,Clean Slate,Comedy,2.75,8.0
434,Cliffhanger (1993),Action|Adventure|Thriller,Cliffhanger,Action Adventure Thriller,3.0346534653465347,101.0
435,Coneheads (1993),Comedy|Sci-Fi,Coneheads,Comedy Sci-Fi,2.4206349206349205,63.0
436,Color of Night (1994),Drama|Thriller,Color of Night,Drama Thriller,2.5714285714285716,7.0
437,Cops and Robbersons (1994),Comedy,Cops and Robbersons,Comedy,2.1666666666666665,9.0
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,"Cowboy Way, The",Action Comedy Drama,2.7142857142857144,7.0
440,Dave (1993),Comedy|Romance,Dave,Comedy Romance,3.5460526315789473,76.0
441,Dazed and Confused (1993),Comedy,Dazed and Confused,Comedy,3.9285714285714284,42.0
442,Demolition Man (1993),Action|Adventure|Sci-Fi,Demolition Man,Action Adventure Sci-Fi,3.0925925925925926,81.0
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,Even Cowgirls Get the Blues,Comedy Romance,2.3333333333333335,6.0
445,Fatal Instinct (1993),Comedy,Fatal Instinct,Comedy,3.0,12.0
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Farewell My Concubine (Ba wang bie ji),Drama Romance,3.8333333333333335,9.0
448,Fearless (1993),Drama,Fearless,Drama,3.625,8.0
449,Fear of a Black Hat (1994),Comedy,Fear of a Black Hat,Comedy,1.0,1.0
450,With Honors (1994),Comedy|Drama,With Honors,Comedy Drama,3.0,7.0
451,Flesh and Bone (1993),Drama|Mystery|Romance,Flesh and Bone,Drama Mystery Romance,4.0,1.0
452,Widows' Peak (1994),Drama,Widows' Peak,Drama,3.0,3.0
453,For Love or Money (1993),Comedy|Romance,For Love or Money,Comedy Romance,2.8,5.0
454,"Firm, The (1993)",Drama|Thriller,"Firm, The",Drama Thriller,3.5346534653465347,101.0
455,Free Willy (1993),Adventure|Children|Drama,Free Willy,Adventure Children Drama,2.391891891891892,37.0
456,Fresh (1994),Crime|Drama|Thriller,Fresh,Crime Drama Thriller,3.75,4.0
457,"Fugitive, The (1993)",Thriller,"Fugitive, The",Thriller,3.9921052631578946,190.0
458,Geronimo: An American Legend (1993),Drama|Western,Geronimo: An American Legend,Drama Western,2.8,5.0
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,"Getaway, The",Action Adventure Crime Drama Romance Thriller,2.25,6.0
460,Getting Even with Dad (1994),Comedy,Getting Even with Dad,Comedy,2.6666666666666665,3.0
461,Go Fish (1994),Drama|Romance,Go Fish,Drama Romance,2.75,4.0
464,Hard Target (1993),Action|Adventure|Crime|Thriller,Hard Target,Action Adventure Crime Thriller,2.9,10.0
466,Hot Shots! Part Deux (1993),Action|Comedy|War,Hot Shots! Part Deux,Action Comedy War,2.8666666666666667,60.0
467,Live Nude Girls (1995),Comedy,Live Nude Girls,Comedy,5.0,1.0
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Comedy Romance,3.2045454545454546,22.0
469,"House of the Spirits, The (1993)",Drama|Romance,"House of the Spirits, The",Drama Romance,3.4,5.0
470,House Party 3 (1994),Comedy,House Party 3,Comedy,1.0,1.0
471,"Hudsucker Proxy, The (1994)",Comedy,"Hudsucker Proxy, The",Comedy,3.55,40.0
472,I'll Do Anything (1994),Comedy|Drama,I'll Do Anything,Comedy Drama,2.5833333333333335,6.0
473,In the Army Now (1994),Comedy|War,In the Army Now,Comedy War,1.8571428571428572,7.0
474,In the Line of Fire (1993),Action|Thriller,In the Line of Fire,Action Thriller,3.692857142857143,70.0
475,In the Name of the Father (1993),Drama,In the Name of the Father,Drama,4.3,25.0
476,"Inkwell, The (1994)",Comedy|Drama,"Inkwell, The",Comedy Drama,1.0,1.0
477,What's Love Got to Do with It? (1993),Drama|Musical,What's Love Got to Do with It?,Drama Musical,3.3823529411764706,17.0
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,Jimmy Hollywood,Comedy Crime Drama,2.5,1.0
479,Judgment Night (1993),Action|Crime|Thriller,Judgment Night,Action Crime Thriller,2.25,4.0
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Jurassic Park,Action Adventure Sci-Fi Thriller,3.75,238.0
481,Kalifornia (1993),Drama|Thriller,Kalifornia,Drama Thriller,3.1578947368421053,19.0
482,Killing Zoe (1994),Crime|Drama|Thriller,Killing Zoe,Crime Drama Thriller,3.625,8.0
484,Lassie (1994),Adventure|Children,Lassie,Adventure Children,3.0,2.0
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,Last Action Hero,Action Adventure Comedy Fantasy,2.9339622641509435,53.0
486,Life with Mikey (1993),Comedy,Life with Mikey,Comedy,3.0,3.0
487,Lightning Jack (1994),Comedy|Western,Lightning Jack,Comedy Western,2.5,4.0
488,M. Butterfly (1993),Drama|Romance,M. Butterfly,Drama Romance,3.0,1.0
489,Made in America (1993),Comedy,Made in America,Comedy,2.8636363636363638,11.0
490,Malice (1993),Thriller,Malice,Thriller,3.0,12.0
491,"Man Without a Face, The (1993)",Drama,"Man Without a Face, The",Drama,3.2941176470588234,17.0
492,Manhattan Murder Mystery (1993),Comedy|Mystery,Manhattan Murder Mystery,Comedy Mystery,3.75,14.0
493,Menace II Society (1993),Action|Crime|Drama,Menace II Society,Action Crime Drama,3.6666666666666665,12.0
494,Executive Decision (1996),Action|Adventure|Thriller,Executive Decision,Action Adventure Thriller,3.3780487804878048,41.0
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,In the Realm of the Senses (Ai no corrida),Drama,5.0,1.0
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,What Happened Was...,Comedy Drama Romance Thriller,5.0,1.0
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Comedy Romance,3.813953488372093,43.0
499,Mr. Wonderful (1993),Comedy|Romance,Mr. Wonderful,Comedy Romance,2.5,2.0
500,Mrs. Doubtfire (1993),Comedy|Drama,Mrs. Doubtfire,Comedy Drama,3.388888888888889,144.0
501,Naked (1993),Drama,Naked,Drama,3.6666666666666665,6.0
502,"Next Karate Kid, The (1994)",Action|Children|Romance,"Next Karate Kid, The",Action Children Romance,2.3666666666666667,15.0
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,Action Drama Sci-Fi,3.0,2.0
505,North (1994),Comedy,North,Comedy,2.2142857142857144,7.0
506,Orlando (1992),Drama|Fantasy|Romance,Orlando,Drama Fantasy Romance,4.5,2.0
507,"Perfect World, A (1993)",Crime|Drama|Thriller,"Perfect World, A",Crime Drama Thriller,3.3846153846153846,13.0
508,Philadelphia (1993),Drama,Philadelphia,Drama,3.6136363636363638,66.0
509,"Piano, The (1993)",Drama|Romance,"Piano, The",Drama Romance,3.540983606557377,61.0
510,Poetic Justice (1993),Drama,Poetic Justice,Drama,3.0,1.0
511,"Program, The (1993)",Action|Drama,"Program, The",Action Drama,3.0,2.0
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,"Puppet Masters, The",Horror Sci-Fi,3.0,4.0
513,Radioland Murders (1994),Comedy|Mystery|Romance,Radioland Murders,Comedy Mystery Romance,3.375,4.0
514,"Ref, The (1994)",Comedy,"Ref, The",Comedy,3.4166666666666665,18.0
515,"Remains of the Day, The (1993)",Drama|Romance,"Remains of the Day, The",Drama Romance,3.6041666666666665,24.0
516,Renaissance Man (1994),Comedy|Drama,Renaissance Man,Comedy Drama,3.0555555555555554,18.0
517,Rising Sun (1993),Action|Drama|Mystery,Rising Sun,Action Drama Mystery,3.2777777777777777,9.0
518,"Road to Wellville, The (1994)",Comedy,"Road to Wellville, The",Comedy,2.375,4.0
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,RoboCop 3,Action Crime Drama Sci-Fi Thriller,2.4047619047619047,21.0
520,Robin Hood: Men in Tights (1993),Comedy,Robin Hood: Men in Tights,Comedy,3.130434782608696,69.0
521,Romeo Is Bleeding (1993),Crime|Thriller,Romeo Is Bleeding,Crime Thriller,3.1666666666666665,3.0
522,Romper Stomper (1992),Action|Drama,Romper Stomper,Action Drama,3.2857142857142856,7.0
523,Ruby in Paradise (1993),Drama,Ruby in Paradise,Drama,3.5,4.0
524,Rudy (1993),Drama,Rudy,Drama,3.485294117647059,34.0
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,"Savage Nights (Nuits fauves, Les)",Drama,4.0,1.0
527,Schindler's List (1993),Drama|War,Schindler's List,Drama War,4.225,220.0
528,"Scout, The (1994)",Comedy|Drama,"Scout, The",Comedy Drama,2.3333333333333335,3.0
529,Searching for Bobby Fischer (1993),Drama,Searching for Bobby Fischer,Drama,3.875,40.0
531,"Secret Garden, The (1993)",Children|Drama,"Secret Garden, The",Children Drama,3.25,24.0
532,Serial Mom (1994),Comedy|Crime|Horror,Serial Mom,Comedy Crime Horror,3.0,16.0
